path	inventory_origin	head_presence	surface_kind	disposition	implementation	rationale_and_owner	verification
server/packages/happyherd-app/sources/assets/images/gradients/91.png	issue-baseline	present	identity-art	keep	retained-source	Retain avatar background library and canonical identity selection; surrounding Avatar chrome inherits theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/gradients/92.png	issue-baseline	present	identity-art	keep	retained-source	Retain avatar background library and canonical identity selection; surrounding Avatar chrome inherits theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/gradients/93.png	issue-baseline	present	identity-art	keep	retained-source	Retain avatar background library and canonical identity selection; surrounding Avatar chrome inherits theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/gradients/94.png	issue-baseline	present	identity-art	keep	retained-source	Retain avatar background library and canonical identity selection; surrounding Avatar chrome inherits theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/gradients/95.png	issue-baseline	present	identity-art	keep	retained-source	Retain avatar background library and canonical identity selection; surrounding Avatar chrome inherits theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/gradients/96.png	issue-baseline	present	identity-art	keep	retained-source	Retain avatar background library and canonical identity selection; surrounding Avatar chrome inherits theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/gradients/97.png	issue-baseline	present	identity-art	keep	retained-source	Retain avatar background library and canonical identity selection; surrounding Avatar chrome inherits theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/gradients/98.png	issue-baseline	present	identity-art	keep	retained-source	Retain avatar background library and canonical identity selection; surrounding Avatar chrome inherits theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/gradients/99.png	issue-baseline	present	identity-art	keep	retained-source	Retain avatar background library and canonical identity selection; surrounding Avatar chrome inherits theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-adaptive.png	issue-baseline	present	asset	keep	retained-source	Retain approved HappyHerd/Hervald product mark and packaging density/format contract; inspect appearance on shipped host; no product renaming. References: app.config.js.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-agy.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme. References: sources/components/HarnessBadgeIcon.tsx, sources/app/(app)/new/index.tsx.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-agy%402x.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-agy%403x.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-claude.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme. References: sources/components/SettingsView.tsx, sources/components/HarnessBadgeIcon.tsx, sources/app/(app)/new/index.tsx, sources/components/ProviderIcon.tsx, sources/app/(app)/settings/account.tsx.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-claude%402x.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-claude%403x.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-gemini.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme. References: sources/app/(app)/new/index.tsx, sources/app/(app)/settings/account.tsx.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-gemini%402x.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-gemini%403x.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-gpt.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme. References: sources/components/HarnessBadgeIcon.tsx, sources/app/(app)/new/index.tsx, sources/components/ProviderIcon.tsx, sources/app/(app)/settings/account.tsx.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-gpt%402x.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-gpt%403x.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-monochrome.png	issue-baseline	present	asset	keep	retained-source	Retain approved HappyHerd/Hervald product mark and packaging density/format contract; inspect appearance on shipped host; no product renaming. References: app.config.js.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-notification.png	issue-baseline	present	asset	keep	retained-source	Retain approved HappyHerd/Hervald product mark and packaging density/format contract; inspect appearance on shipped host; no product renaming. References: app.config.js.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-rig.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-tauri.png	issue-baseline	present	asset	keep	retained-source	Retain approved HappyHerd/Hervald product mark and packaging density/format contract; inspect appearance on shipped host; no product renaming.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-voice-white.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme. References: sources/app/(app)/new/index.tsx.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-voice.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-voice%402x.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/icon-voice%403x.png	issue-baseline	present	asset	keep	retained-source	Retain provider/voice symbol identity and density variants; surrounding provider/control chrome adapts through theme.	usage-reviewed; rendered-unproved
